transaction_id,reference_id,card_id,amount,transaction_type,processed_at,merchant_id,terminal_id,batch_id,authorization_code,status
TX-PROC-202503110048-676453,TX-POS-202503110048-676453,GC-STORE-0512-9822,6.99,REFUND,2025-02-28 13:11:12,STORE-0512,POS-002,BATCH-STORE-0512-20250228-7,754272,SETTLED
TX-PROC-202503110048-691903,TX-POS-202503110048-691903,5058014336283692,1.99,PURCHASE,2025-03-11 20:23:41,STORE-0512,POS-002,BATCH-STORE-0512-20250311-7,R58076,SETTLED
TX-PROC-202503110048-367545,TX-POS-202503110048-367545,CHJF-6562,8.95,PURCHASE,2025-02-16 12:36:56,STORE-0512,POS-002,BATCH-STORE-0512-20250216-9,TV0940,SETTLED
TX-PROC-202503110048-187109,TX-POS-202503110048-187109,GC-STORE-0512-9770,0.0,BALANCE,2025-03-11 13:10:40,STORE-0512,POS-004,BATCH-STORE-0512-20250311-1,159926,SETTLED
TX-PROC-202503110048-888323,TX-POS-202503110048-888323,6493797352577291,32.87,REFUND,2025-03-03 08:47:19,STORE-0512,POS-005,BATCH-STORE-0512-20250303-6,OS8375,SETTLED
TX-PROC-202503110048-314580,TX-POS-202503110048-314580,9694214259395850,2.63,PURCHASE,2025-03-06 17:20:02,STORE-0512,POS-004,BATCH-STORE-0512-20250306-6,FA8230,SETTLED
TX-PROC-202503110048-452482,TX-POS-202503110048-452482,GC-STORE-0512-6595,2.0,PURCHASE,2025-03-02 19:25:37,STORE-0512,POS-003,BATCH-STORE-0512-20250302-1,PM9451,SETTLED
TX-PROC-202503110048-114337,TX-POS-202503110048-114337,1620090976692438,3.0,PURCHASE,2025-02-10 15:35:51,STORE-0512,POS-003,BATCH-STORE-0512-20250210-2,731394,SETTLED
TX-PROC-202503110048-829173,TX-POS-202503110048-829173,GC-STORE-0512-8790,7.99,PURCHASE,2025-02-25 13:58:00,STORE-0512,POS-004,BATCH-STORE-0512-20250225-6,PV5494,SETTLED
TX-PROC-202503110048-862556,TX-POS-202503110048-862556,8532606434518187,1.99,PURCHASE,2025-03-07 11:09:36,STORE-0512,POS-002,BATCH-STORE-0512-20250307-3,I91948,SETTLED
TX-PROC-202503110048-398274,TX-POS-202503110048-398274,CARD-28456,15.0,PURCHASE,2025-03-04 12:12:28,STORE-0512,POS-003,BATCH-STORE-0512-20250304-3,BH8308,SETTLED
TX-PROC-202503110048-556876,TX-POS-202503110048-556876,GC-STORE-0512-4006,0.0,BALANCE,2025-02-11 12:51:19,STORE-0512,POS-002,BATCH-STORE-0512-20250211-3,CE4725,SETTLED
TX-PROC-202503110048-841732,TX-POS-202503110048-841732,2282890771420277,61.36,PURCHASE,2025-02-23 11:09:14,STORE-0512,POS-005,BATCH-STORE-0512-20250223-3,G86185,SETTLED
TX-PROC-202503110048-406435,TX-POS-202503110048-406435,GC-STORE-0512-7989,13.0,PURCHASE,2025-03-03 11:58:19,STORE-0512,POS-005,BATCH-STORE-0512-20250303-5,EI2661,SETTLED
TX-PROC-202503110048-884662,TX-POS-202503110048-884662,4353319805637740,70.0,PURCHASE,2025-03-07 12:15:42,STORE-0512,POS-002,BATCH-STORE-0512-20250307-3,G37225,SETTLED
TX-PROC-202503110048-505406,TX-POS-202503110048-505406,GC-STORE-0512-3086,40.99,PURCHASE,2025-03-06 11:40:14,STORE-0512,POS-001,BATCH-STORE-0512-20250306-6,N47086,SETTLED
TX-PROC-202503110048-188388,TX-POS-202503110048-188388,6882445586599359,1.5,REFUND,2025-03-09 11:52:47,STORE-0512,POS-002,BATCH-STORE-0512-20250309-4,BJ0809,SETTLED
TX-PROC-202503110048-758091,TX-POS-202503110048-758091,GC-STORE-0512-3300,17.99,PURCHASE,2025-02-18 11:48:31,STORE-0512,POS-001,BATCH-STORE-0512-20250218-4,QC6681,SETTLED
TX-PROC-202503110048-593633,TX-POS-202503110048-593633,CARD-53881,4.0,REFUND,2025-03-10 13:26:59,STORE-0512,POS-005,BATCH-STORE-0512-20250310-8,D80758,SETTLED
TX-PROC-202503110048-183214,TX-POS-202503110048-183214,RYLA-2094,0.0,BALANCE,2025-02-28 12:42:32,STORE-0512,POS-001,BATCH-STORE-0512-20250228-5,307574,SETTLED
TX-PROC-202503110048-288395,TX-POS-202503110048-288395,CARD-15951,76.99,PURCHASE,2025-02-14 11:40:20,STORE-0512,POS-005,BATCH-STORE-0512-20250214-9,VB5883,SETTLED
TX-PROC-202503110048-151921,TX-POS-202503110048-151921,CARD-94966,2.5,PURCHASE,2025-02-21 13:16:26,STORE-0512,POS-002,BATCH-STORE-0512-20250221-3,N17428,SETTLED
TX-PROC-202503110048-282720,TX-POS-202503110048-282720,CARD-39719,2.33,PURCHASE,2025-02-16 11:48:37,STORE-0512,POS-003,BATCH-STORE-0512-20250216-9,687934,SETTLED
TX-PROC-202503110048-173991,TX-POS-202503110048-173991,BPNO-4412,6.59,PURCHASE,2025-02-26 17:50:12,STORE-0512,POS-003,BATCH-STORE-0512-20250226-6,126340,SETTLED
TX-PROC-202503110048-674411,TX-POS-202503110048-674411,SYWL-9177,0.0,BALANCE,2025-03-04 14:49:03,STORE-0512,POS-004,BATCH-STORE-0512-20250304-9,JW0310,SETTLED
TX-PROC-202503110048-792027,TX-POS-202503110048-792027,GC-STORE-0512-7086,2.0,PURCHASE,2025-02-20 11:47:15,STORE-0512,POS-005,BATCH-STORE-0512-20250220-9,254123,SETTLED
TX-PROC-202503110048-640227,TX-POS-202503110048-640227,7587026267937481,37.63,PURCHASE,2025-03-04 11:53:12,STORE-0512,POS-002,BATCH-STORE-0512-20250304-1,228889,SETTLED
TX-PROC-202503110048-265572,TX-POS-202503110048-265572,3404215126116739,6.71,REFUND,2025-03-08 13:48:22,STORE-0512,POS-001,BATCH-STORE-0512-20250308-2,GH8505,SETTLED
TX-PROC-202503110048-620253,TX-POS-202503110048-620253,CARD-64574,64.99,PURCHASE,2025-03-05 16:54:09,STORE-0512,POS-005,BATCH-STORE-0512-20250305-8,RM5922,SETTLED
TX-PROC-202503110048-354540,TX-POS-202503110048-354540,1113356146210329,99.5,PURCHASE,2025-03-01 11:02:08,STORE-0512,POS-002,BATCH-STORE-0512-20250301-8,A02499,SETTLED
TX-PROC-202503110048-322202,TX-POS-202503110048-322202,DTTO-7114,4.0,PURCHASE,2025-02-11 13:46:44,STORE-0512,POS-004,BATCH-STORE-0512-20250211-8,MF6503,SETTLED
TX-PROC-202503110048-699296,TX-POS-202503110048-699296,CARD-49590,72.99,PURCHASE,2025-02-17 12:08:11,STORE-0512,POS-001,BATCH-STORE-0512-20250217-9,WC2709,SETTLED
TX-PROC-202503110048-500404,TX-POS-202503110048-500404,4099799561778100,93.99,PURCHASE,2025-02-28 12:15:51,STORE-0512,POS-005,BATCH-STORE-0512-20250228-2,A71659,SETTLED
TX-PROC-202503110048-738542,TX-POS-202503110048-738542,KXDZ-8406,1.0,PURCHASE,2025-02-19 11:43:22,STORE-0512,POS-001,BATCH-STORE-0512-20250219-1,965465,SETTLED
TX-PROC-202503110048-379062,TX-POS-202503110048-379062,CARD-49690,19.5,PURCHASE,2025-02-14 11:34:39,STORE-0512,POS-002,BATCH-STORE-0512-20250214-7,581754,SETTLED
TX-PROC-202503110048-951591,TX-POS-202503110048-951591,XZFY-9776,1.99,PURCHASE,2025-02-25 11:48:42,STORE-0512,POS-004,BATCH-STORE-0512-20250225-7,J90408,SETTLED
TX-PROC-202503110048-396939,TX-POS-202503110048-396939,GC-STORE-0512-5892,0.2,PURCHASE,2025-02-21 13:16:19,STORE-0512,POS-005,BATCH-STORE-0512-20250221-2,158500,SETTLED
TX-PROC-202503110048-369233,TX-POS-202503110048-369233,2515674298846322,0.0,BALANCE,2025-03-01 20:35:12,STORE-0512,POS-005,BATCH-STORE-0512-20250301-6,WY3915,SETTLED
TX-PROC-202503110048-980354,TX-POS-202503110048-980354,CARD-68489,8.5,PURCHASE,2025-02-21 13:00:35,STORE-0512,POS-001,BATCH-STORE-0512-20250221-7,506816,SETTLED
TX-PROC-202503110048-961460,TX-POS-202503110048-961460,2864952439946234,17.5,PURCHASE,2025-02-12 05:25:00,STORE-0512,POS-005,BATCH-STORE-0512-20250211-1,WR0816,SETTLED
TX-PROC-202503110048-713518,TX-POS-202503110048-713518,GC-STORE-0512-9182,2.0,PURCHASE,2025-03-02 21:44:06,STORE-0512,POS-002,BATCH-STORE-0512-20250302-1,E73885,SETTLED
TX-PROC-202503110048-629207,TX-POS-202503110048-629207,GC-STORE-0512-5935,43.0,PURCHASE,2025-02-14 17:19:49,STORE-0512,POS-005,BATCH-STORE-0512-20250214-7,924098,SETTLED
TX-PROC-202503110048-533900,TX-POS-202503110048-533900,CARD-55643,1.5,REFUND,2025-02-27 18:04:47,STORE-0512,POS-002,BATCH-STORE-0512-20250227-6,UO3986,SETTLED
TX-PROC-202503110048-619397,TX-POS-202503110048-619397,PFNV-2113,9.0,PURCHASE,2025-02-10 13:02:29,STORE-0512,POS-005,BATCH-STORE-0512-20250210-9,NI1419,SETTLED
TX-PROC-202503110048-242465,TX-POS-202503110048-242465,NUNI-4662,1.99,PURCHASE,2025-02-09 17:26:10,STORE-0512,POS-001,BATCH-STORE-0512-20250209-8,RR7992,SETTLED
TX-PROC-202503110048-438971,TX-POS-202503110048-438971,KXDZ-8406,7.99,REFUND,2025-02-23 15:54:52,STORE-0512,POS-005,BATCH-STORE-0512-20250223-5,GE9195,SETTLED
TX-PROC-202503110048-081801,TX-POS-202503110048-081801,1648505857523692,3.5,PURCHASE,2025-02-27 12:12:50,STORE-0512,POS-002,BATCH-STORE-0512-20250227-7,E56534,SETTLED
TX-PROC-202503110048-958624,TX-POS-202503110048-958624,3267655808212852,22.99,PURCHASE,2025-03-11 03:43:37,STORE-0512,POS-003,BATCH-STORE-0512-20250310-4,NC0228,SETTLED
TX-PROC-202503110048-873759,TX-POS-202503110048-873759,IXMT-7990,77.99,PURCHASE,2025-03-11 11:28:24,STORE-0512,POS-004,BATCH-STORE-0512-20250311-5,M81453,SETTLED
TX-PROC-202503110048-404901,TX-POS-202503110048-404901,6164598275344873,1.36,PURCHASE,2025-03-05 19:24:08,STORE-0512,POS-005,BATCH-STORE-0512-20250305-4,668619,SETTLED
TX-PROC-202503110048-869896,TX-POS-202503110048-869896,LKSU-8878,36.01,PURCHASE,2025-02-13 18:02:18,STORE-0512,POS-005,BATCH-STORE-0512-20250213-7,293898,SETTLED
TX-PROC-202503110048-391873,TX-POS-202503110048-391873,CARD-49362,3.41,PURCHASE,2025-03-03 12:40:03,STORE-0512,POS-001,BATCH-STORE-0512-20250303-4,RA6131,SETTLED
TX-PROC-202503110048-997741,TX-POS-202503110048-997741,GC-STORE-0512-1864,88.77,PURCHASE,2025-02-23 18:43:56,STORE-0512,POS-002,BATCH-STORE-0512-20250223-5,QF4290,SETTLED
TX-PROC-202503110048-422054,TX-POS-202503110048-422054,KUIH-7621,6.15,PURCHASE,2025-02-26 18:04:28,STORE-0512,POS-002,BATCH-STORE-0512-20250226-4,924810,SETTLED
TX-PROC-202503110048-877125,TX-POS-202503110048-877125,GC-STORE-0512-5892,10.99,PURCHASE,2025-02-19 18:54:57,STORE-0512,POS-002,BATCH-STORE-0512-20250219-1,G78508,SETTLED
TX-PROC-202503110048-199168,TX-POS-202503110048-199168,2366436502655680,8.35,PURCHASE,2025-02-27 19:41:16,STORE-0512,POS-001,BATCH-STORE-0512-20250227-4,681505,SETTLED
TX-PROC-202503110048-482396,TX-POS-202503110048-482396,6258167128526571,51.65,PURCHASE,2025-02-15 13:44:31,STORE-0512,POS-003,BATCH-STORE-0512-20250215-7,O60355,SETTLED
TX-PROC-202503110048-080987,TX-POS-202503110048-080987,5917474977989620,2.5,REFUND,2025-02-14 18:50:32,STORE-0512,POS-002,BATCH-STORE-0512-20250214-9,BA3325,SETTLED
TX-PROC-202503110048-285297,TX-POS-202503110048-285297,GC-STORE-0512-2924,12.99,PURCHASE,2025-03-08 10:37:50,STORE-0512,POS-005,BATCH-STORE-0512-20250308-7,CC2042,SETTLED
TX-PROC-202503110048-377480,TX-POS-202503110048-377480,GC-STORE-0512-9310,1.01,PURCHASE,2025-03-06 19:29:53,STORE-0512,POS-002,BATCH-STORE-0512-20250306-7,822094,SETTLED
TX-PROC-202503110048-879443,TX-POS-202503110048-879443,MATY-4793,29.99,PURCHASE,2025-02-12 12:02:08,STORE-0512,POS-005,BATCH-STORE-0512-20250212-2,892054,SETTLED
TX-PROC-202503110048-628581,TX-POS-202503110048-628581,DBXX-6204,32.0,REFUND,2025-03-01 19:15:50,STORE-0512,POS-003,BATCH-STORE-0512-20250301-8,FI2898,SETTLED
TX-PROC-202503110048-148841,TX-POS-202503110048-148841,UDMP-1785,22.99,REFUND,2025-03-01 11:36:07,STORE-0512,POS-005,BATCH-STORE-0512-20250301-3,NS2644,SETTLED
TX-PROC-202503110048-684416,TX-POS-202503110048-684416,6966851239683688,22.99,PURCHASE,2025-02-13 20:38:27,STORE-0512,POS-004,BATCH-STORE-0512-20250213-8,X85080,SETTLED
TX-PROC-202503110048-471140,TX-POS-202503110048-471140,9448964355990861,4.99,PURCHASE,2025-03-10 12:44:26,STORE-0512,POS-003,BATCH-STORE-0512-20250310-2,L76988,SETTLED
TX-PROC-202503110048-883326,TX-POS-202503110048-883326,2507798905468798,3.99,REFUND,2025-03-02 12:05:43,STORE-0512,POS-005,BATCH-STORE-0512-20250302-6,EE5952,SETTLED
TX-PROC-202503110048-865961,TX-POS-202503110048-865961,CARD-31554,8.99,PURCHASE,2025-03-07 13:49:38,STORE-0512,POS-001,BATCH-STORE-0512-20250307-4,AV6171,SETTLED
TX-PROC-202503110048-711501,TX-POS-202503110048-711501,CARD-22740,33.25,PURCHASE,2025-03-04 11:52:44,STORE-0512,POS-005,BATCH-STORE-0512-20250304-5,PW7148,SETTLED
TX-PROC-202503110048-948703,TX-POS-202503110048-948703,GC-STORE-0512-8790,2.03,PURCHASE,2025-02-13 13:12:21,STORE-0512,POS-004,BATCH-STORE-0512-20250213-6,025289,SETTLED
TX-PROC-202503110048-034106,TX-POS-202503110048-034106,GC-STORE-0512-8937,4.99,PURCHASE,2025-03-07 11:56:49,STORE-0512,POS-004,BATCH-STORE-0512-20250307-5,G99314,SETTLED
TX-PROC-202503110048-906215,TX-POS-202503110048-906215,GC-STORE-0512-1824,2.99,PURCHASE,2025-02-11 12:17:21,STORE-0512,POS-001,BATCH-STORE-0512-20250211-3,067585,SETTLED
TX-PROC-202503110048-374787,TX-POS-202503110048-374787,GC-STORE-0512-7814,13.0,PURCHASE,2025-02-11 12:32:31,STORE-0512,POS-001,BATCH-STORE-0512-20250211-8,Z81130,SETTLED
TX-PROC-202503110048-596474,TX-POS-202503110048-596474,CARD-10298,2.99,PURCHASE,2025-02-17 18:50:33,STORE-0512,POS-003,BATCH-STORE-0512-20250217-6,GS2871,SETTLED
TX-PROC-202503110048-384127,TX-POS-202503110048-384127,7699984608193513,27.59,PURCHASE,2025-03-10 19:15:18,STORE-0512,POS-003,BATCH-STORE-0512-20250310-2,952131,SETTLED
TX-PROC-202503110048-670123,TX-POS-202503110048-670123,GC-STORE-0512-1937,67.0,PURCHASE,2025-03-01 19:47:53,STORE-0512,POS-003,BATCH-STORE-0512-20250301-4,606625,SETTLED
TX-PROC-202503110048-353777,TX-POS-202503110048-353777,2582636610415637,6.99,PURCHASE,2025-02-09 13:52:36,STORE-0512,POS-001,BATCH-STORE-0512-20250209-1,435588,SETTLED
TX-PROC-202503110048-246070,TX-POS-202503110048-246070,NJFG-4746,0.0,BALANCE,2025-02-21 17:02:52,STORE-0512,POS-001,BATCH-STORE-0512-20250221-9,BU7777,SETTLED
TX-PROC-202503110048-898121,TX-POS-202503110048-898121,2569078522674212,1.0,PURCHASE,2025-03-07 12:35:59,STORE-0512,POS-003,BATCH-STORE-0512-20250307-4,727895,SETTLED
TX-PROC-202503110048-325645,TX-POS-202503110048-325645,BMZH-6085,2.0,REFUND,2025-02-19 13:16:37,STORE-0512,POS-002,BATCH-STORE-0512-20250219-4,QR4151,SETTLED
TX-PROC-202503110048-528598,TX-POS-202503110048-528598,CORH-7527,21.0,PURCHASE,2025-03-08 13:38:52,STORE-0512,POS-001,BATCH-STORE-0512-20250308-5,120082,SETTLED
TX-PROC-202503110048-731415,TX-POS-202503110048-731415,CARD-37809,12.99,PURCHASE,2025-03-09 09:31:21,STORE-0512,POS-005,BATCH-STORE-0512-20250309-9,UH5479,SETTLED
TX-PROC-202503110048-757514,TX-POS-202503110048-757514,GC-STORE-0512-4673,4.5,PURCHASE,2025-02-09 13:12:41,STORE-0512,POS-003,BATCH-STORE-0512-20250209-9,VN3280,SETTLED
TX-PROC-202503110048-047163,TX-POS-202503110048-047163,GC-STORE-0512-2077,4.3,PURCHASE,2025-02-11 13:02:17,STORE-0512,POS-002,BATCH-STORE-0512-20250211-6,DP7875,SETTLED
TX-PROC-202503110048-661314,TX-POS-202503110048-661314,6346948872751266,3.52,PURCHASE,2025-03-07 18:12:32,STORE-0512,POS-003,BATCH-STORE-0512-20250307-2,I31236,SETTLED
TX-PROC-202503110048-363457,TX-POS-202503110048-363457,CARD-89687,1.0,PURCHASE,2025-02-22 17:20:10,STORE-0512,POS-005,BATCH-STORE-0512-20250222-7,AQ9298,SETTLED
TX-PROC-202503110048-629538,TX-POS-202503110048-629538,GC-STORE-0512-6149,7.0,REFUND,2025-03-03 13:35:58,STORE-0512,POS-004,BATCH-STORE-0512-20250303-1,111716,SETTLED
TX-PROC-202503110048-782514,TX-POS-202503110048-782514,GC-STORE-0512-2821,37.0,PURCHASE,2025-02-19 12:30:39,STORE-0512,POS-003,BATCH-STORE-0512-20250219-9,NK8801,SETTLED
TX-PROC-202503110048-034391,TX-POS-202503110048-034391,GC-STORE-0512-4965,72.99,PURCHASE,2025-02-24 11:02:22,STORE-0512,POS-005,BATCH-STORE-0512-20250224-4,AY8580,SETTLED
TX-PROC-202503110048-865372,TX-POS-202503110048-865372,7282202128147956,8.99,REFUND,2025-02-14 15:49:07,STORE-0512,POS-002,BATCH-STORE-0512-20250214-3,KH2881,SETTLED
TX-PROC-202503110048-070678,TX-POS-202503110048-070678,CARD-82154,15.0,PURCHASE,2025-02-13 10:56:15,STORE-0512,POS-004,BATCH-STORE-0512-20250213-5,O14534,SETTLED
TX-PROC-202503110048-850076,TX-POS-202503110048-850076,3614380858355128,1.45,PURCHASE,2025-02-22 11:55:02,STORE-0512,POS-003,BATCH-STORE-0512-20250222-8,538135,SETTLED
TX-PROC-202503110048-421885,TX-POS-202503110048-421885,GC-STORE-0512-5818,4.99,PURCHASE,2025-02-18 03:15:24,STORE-0512,POS-003,BATCH-STORE-0512-20250217-6,WS8357,SETTLED
TX-PROC-202503110048-656851,TX-POS-202503110048-656851,GC-STORE-0512-5377,0.0,BALANCE,2025-02-19 18:08:11,STORE-0512,POS-005,BATCH-STORE-0512-20250219-6,J39876,SETTLED
TX-PROC-202503110048-295071,TX-POS-202503110048-295071,CARD-86037,3.0,REFUND,2025-02-13 13:58:21,STORE-0512,POS-002,BATCH-STORE-0512-20250213-8,FN3547,SETTLED
TX-PROC-202503110048-360942,TX-POS-202503110048-360942,GC-STORE-0512-5419,8.99,PURCHASE,2025-02-18 12:21:47,STORE-0512,POS-002,BATCH-STORE-0512-20250218-1,251575,SETTLED
TX-PROC-202503110048-017590,TX-POS-202503110048-017590,2255420133554654,26.0,REFUND,2025-02-21 12:43:14,STORE-0512,POS-001,BATCH-STORE-0512-20250221-9,OD6231,SETTLED
TX-PROC-202503110048-317502,TX-POS-202503110048-317502,CARD-92004,8.0,PURCHASE,2025-02-25 17:16:59,STORE-0512,POS-005,BATCH-STORE-0512-20250225-6,NM0783,SETTLED
TX-PROC-202503110048-555343,TX-POS-202503110048-555343,7333276549539071,28.0,PURCHASE,2025-02-13 12:56:08,STORE-0512,POS-005,BATCH-STORE-0512-20250213-6,Z28371,SETTLED
TX-PROC-202503110048-088305,TX-POS-202503110048-088305,CARD-14115,47.0,PURCHASE,2025-02-09 13:54:49,STORE-0512,POS-002,BATCH-STORE-0512-20250209-5,T59819,SETTLED
TX-PROC-202503110048-403495,TX-POS-202503110048-403495,GC-STORE-0512-8021,25.0,REFUND,2025-03-06 12:23:50,STORE-0512,POS-003,BATCH-STORE-0512-20250306-3,627501,SETTLED
TX-PROC-202503110048-441484,TX-POS-202503110048-441484,GC-STORE-0512-9616,1.81,PURCHASE,2025-02-23 11:59:54,STORE-0512,POS-003,BATCH-STORE-0512-20250223-5,962200,SETTLED
TX-PROC-202503110048-610915,TX-POS-202503110048-610915,5051392678996434,3.0,PURCHASE,2025-03-05 17:38:01,STORE-0512,POS-001,BATCH-STORE-0512-20250305-1,781526,SETTLED
TX-PROC-202503110048-674882,TX-POS-202503110048-674882,MATY-4793,17.0,PURCHASE,2025-02-19 11:42:44,STORE-0512,POS-002,BATCH-STORE-0512-20250219-7,JI0041,SETTLED
TX-PROC-202503110048-272251,TX-POS-202503110048-272251,GC-STORE-0512-8822,66.53,PURCHASE,2025-02-18 12:05:27,STORE-0512,POS-002,BATCH-STORE-0512-20250218-6,852486,SETTLED
TX-PROC-202503110048-600169,TX-POS-202503110048-600169,DSCZ-3620,1.99,REFUND,2025-02-24 11:41:13,STORE-0512,POS-002,BATCH-STORE-0512-20250224-1,QY4940,SETTLED
TX-PROC-202503110048-211709,TX-POS-202503110048-211709,2997511676154978,64.13,PURCHASE,2025-02-25 12:42:03,STORE-0512,POS-003,BATCH-STORE-0512-20250225-2,K34418,SETTLED
TX-PROC-202503110048-532937,TX-POS-202503110048-532937,QRWK-7585,5.99,REFUND,2025-02-17 18:54:57,STORE-0512,POS-003,BATCH-STORE-0512-20250217-4,O11485,SETTLED
TX-PROC-202503110048-196308,TX-POS-202503110048-196308,YRVT-4102,1.97,REFUND,2025-02-27 18:19:55,STORE-0512,POS-001,BATCH-STORE-0512-20250227-9,847878,SETTLED
TX-PROC-202503110048-839711,TX-POS-202503110048-839711,GC-STORE-0512-3992,5.73,REFUND,2025-03-02 17:35:16,STORE-0512,POS-005,BATCH-STORE-0512-20250302-7,D27229,SETTLED
TX-PROC-202503110048-776495,TX-POS-202503110048-776495,8781468694610385,63.99,PURCHASE,2025-03-05 12:26:58,STORE-0512,POS-003,BATCH-STORE-0512-20250305-7,S20274,SETTLED
TX-PROC-202503110048-883360,TX-POS-202503110048-883360,CARD-74254,0.0,BALANCE,2025-02-20 11:58:24,STORE-0512,POS-001,BATCH-STORE-0512-20250220-3,UC2403,SETTLED
TX-PROC-202503110048-670697,TX-POS-202503110048-670697,GC-STORE-0512-3600,98.99,PURCHASE,2025-02-09 13:28:37,STORE-0512,POS-001,BATCH-STORE-0512-20250209-7,Y94664,SETTLED
TX-PROC-202503110048-732438,TX-POS-202503110048-732438,IBVZ-8502,53.99,PURCHASE,2025-02-27 12:21:43,STORE-0512,POS-005,BATCH-STORE-0512-20250227-4,543129,SETTLED
TX-PROC-202503110048-389766,TX-POS-202503110048-389766,GC-STORE-0512-7728,19.99,PURCHASE,2025-02-11 15:53:31,STORE-0512,POS-003,BATCH-STORE-0512-20250211-8,940425,SETTLED
TX-PROC-202503110048-580938,TX-POS-202503110048-580938,TMVB-2576,1.0,PURCHASE,2025-02-17 12:11:31,STORE-0512,POS-001,BATCH-STORE-0512-20250217-2,ZI7717,SETTLED
TX-PROC-202503110048-172286,TX-POS-202503110048-172286,GC-STORE-0512-6227,2.6,PURCHASE,2025-02-11 13:08:57,STORE-0512,POS-005,BATCH-STORE-0512-20250211-1,EH0336,SETTLED
TX-PROC-202503110048-973885,TX-POS-202503110048-973885,CARD-54616,2.99,PURCHASE,2025-02-28 16:53:52,STORE-0512,POS-004,BATCH-STORE-0512-20250228-1,G65824,SETTLED
TX-PROC-202503110048-893955,TX-POS-202503110048-893955,CARD-98085,1.0,REFUND,2025-02-17 11:46:14,STORE-0512,POS-001,BATCH-STORE-0512-20250217-7,F40748,SETTLED
TX-PROC-202503110048-475056,TX-POS-202503110048-475056,PIBS-6634,3.0,PURCHASE,2025-02-14 13:33:44,STORE-0512,POS-002,BATCH-STORE-0512-20250214-6,H70623,SETTLED
TX-PROC-202503110048-681580,TX-POS-202503110048-681580,GC-STORE-0512-4006,2.0,PURCHASE,2025-02-19 17:54:02,STORE-0512,POS-004,BATCH-STORE-0512-20250219-6,065763,SETTLED
TX-PROC-202503110048-157307,TX-POS-202503110048-157307,4838033823590396,0.0,BALANCE,2025-02-24 12:40:58,STORE-0512,POS-004,BATCH-STORE-0512-20250224-2,B74967,SETTLED
TX-PROC-202503110048-329145,TX-POS-202503110048-329145,9448964355990861,4.99,REFUND,2025-03-04 11:17:31,STORE-0512,POS-001,BATCH-STORE-0512-20250304-7,578587,SETTLED
TX-PROC-202503110048-879809,TX-POS-202503110048-879809,GC-STORE-0512-7184,31.99,REFUND,2025-03-08 12:50:08,STORE-0512,POS-002,BATCH-STORE-0512-20250308-5,OQ3005,SETTLED
TX-PROC-202503110048-875372,TX-POS-202503110048-875372,BHUC-3412,18.99,PURCHASE,2025-02-18 17:50:05,STORE-0512,POS-001,BATCH-STORE-0512-20250218-5,985711,SETTLED
TX-PROC-202503110048-126404,TX-POS-202503110048-126404,QYDI-7771,48.99,PURCHASE,2025-03-11 13:36:29,STORE-0512,POS-001,BATCH-STORE-0512-20250311-8,JD0407,SETTLED
TX-PROC-202503110048-758974,TX-POS-202503110048-758974,BMZH-6085,2.0,PURCHASE,2025-02-22 12:01:51,STORE-0512,POS-004,BATCH-STORE-0512-20250222-2,P51829,SETTLED
TX-PROC-202503110048-994303,TX-POS-202503110048-994303,NRPS-6849,14.99,PURCHASE,2025-03-11 19:47:12,STORE-0512,POS-004,BATCH-STORE-0512-20250311-2,XU2032,SETTLED
TX-PROC-202503110048-697108,TX-POS-202503110048-697108,YRVT-4102,12.0,PURCHASE,2025-02-10 12:10:32,STORE-0512,POS-005,BATCH-STORE-0512-20250210-7,EN5585,SETTLED
TX-PROC-202503110048-509584,TX-POS-202503110048-509584,GC-STORE-0512-9105,6.99,PURCHASE,2025-03-05 13:40:52,STORE-0512,POS-003,BATCH-STORE-0512-20250305-9,YS0589,SETTLED
TX-PROC-202503110048-833843,TX-POS-202503110048-833843,1690317446227753,43.0,PURCHASE,2025-02-27 19:44:07,STORE-0512,POS-002,BATCH-STORE-0512-20250227-6,PK8569,SETTLED
TX-PROC-202503110048-129680,TX-POS-202503110048-129680,CARD-25057,34.5,PURCHASE,2025-02-21 19:16:32,STORE-0512,POS-003,BATCH-STORE-0512-20250221-8,C25120,SETTLED
TX-PROC-202503110048-077035,TX-POS-202503110048-077035,CUTB-1066,4.8,PURCHASE,2025-02-26 12:39:36,STORE-0512,POS-005,BATCH-STORE-0512-20250226-3,832143,SETTLED
TX-PROC-202503110048-584929,TX-POS-202503110048-584929,CARD-85544,31.5,PURCHASE,2025-02-28 19:27:05,STORE-0512,POS-001,BATCH-STORE-0512-20250228-6,759388,SETTLED
TX-PROC-202503110048-040252,TX-POS-202503110048-040252,5099959847412520,22.99,PURCHASE,2025-03-08 19:40:12,STORE-0512,POS-004,BATCH-STORE-0512-20250308-7,IL6354,SETTLED
TX-PROC-202503110048-067074,TX-POS-202503110048-067074,UXJI-6738,38.99,PURCHASE,2025-02-13 11:44:01,STORE-0512,POS-003,BATCH-STORE-0512-20250213-8,772341,SETTLED
